Transaction ID,Date - Time,Type,Cashier,Receipt Number,Gratuity,Subtotal,Discount,Tax,Total
428605967,2015-11-8 0:17:00,Walk In,"	Kim Burton",6811,22.23,123.45,21,8.64,74.06
428605968,2015-11-8 0:17:00,Walk In,"	Rachel Dicke",6813,13.17,101.4,0,8.55,73.3
428605969,2015-11-8 0:17:00,Walk In,"	Kim Burton",6815,20.4,113.28,12,8.55,73.22
428605970,2015-11-8 0:17:00,Walk In,"	Kim Burton",6817,19.08,100.4,0,8.48,54.44
428605971,2015-11-8 0:17:00,Walk In,"	Rachel Dicke",6819,11.76,117.51,18,8.4,71.94
428605972,2015-11-2 16:08:00,Walk In,"	Kim Burton",6821,9.96,99.48,0,8.37,71.9
428605973,2015-11-2 16:08:00,Walk In,"	Rachel Dicke",6823,25.89,136.2,39,8.19,70.26
428605974,2015-11-2 16:08:00,Walk In,"	Rachel Dicke",6825,19.4,97,0,8.16,52.58
428605975,2015-11-2 16:08:00,Walk In,"	Rachel Dicke",6827,11.61,96.66,0,8.16,69.88
428605976,2015-11-2 16:08:00,Walk In,"	Kim Burton",6829,18.12,120.76,24,8.16,52.46
428605977,2015-10-7 2:02:00,Walk In,"	Rachel Dicke",6831,15.18,116.88,21,8.07,69.3
428605978,2015-10-7 2:02:00,Walk In,"	Rachel Dicke",6833,17.07,94.77,0,7.98,68.5
428605979,2015-10-7 2:02:00,Walk In,"	Rachel Dicke",6835,14.19,94.68,0,7.98,68.44
428605980,2015-10-7 2:02:00,Walk In,"	Kim Burton",6837,12.72,115.62,21,7.98,68.4
428605981,2015-10-7 2:02:00,Walk In,"	Rachel Dicke",6839,10.36,94.32,0,7.96,51.14
428605982,2014-9-9 9:28:00,Walk In,"	Kim Burton",6841,13.2,94.2,0,7.95,68.1
428605983,2014-9-9 9:28:00,Walk In,"	Kim Burton",6843,15.06,94.14,0,7.92,68.04
428605984,2014-9-9 9:28:00,Walk In,"	Kim Burton",6845,16.8,129.21,36,7.86,67.38
428605985,2014-9-9 9:28:00,Walk In,"	Kim Burton",6847,9.28,92.92,0,7.84,50.38
428605986,2014-9-9 9:28:00,Walk In,"	Kim Burton",6849,22.86,126.99,36,7.68,65.78
428605987,2014-9-30 12:34:00,Walk In,"	Rachel Dicke",6851,23.2,154.56,64,7.64,49.1
428605988,2014-9-30 12:34:00,Walk In,"	Kim Burton",6853,24.06,120.27,30,7.62,65.26
428605989,2014-9-30 12:34:00,Walk In,"	Kim Burton",6855,14.24,89,0,7.52,48.26
428605990,2014-9-30 12:34:00,Walk In,"	Rachel Dicke",6857,14.16,88.5,0,7.47,63.98
428605991,2014-9-30 12:34:00,Walk In,"	Kim Burton",6859,18.96,118.59,30,7.47,64.04
428605992,2014-9-30 12:24:00,Walk In,"	Kim Burton",6861,17.67,88.29,0,7.44,63.82
428605993,2014-9-30 12:24:00,Walk In,"	Rachel Dicke",6863,15.93,88.44,0,7.44,63.92
428605994,2014-9-30 12:24:00,Walk In,"	Kim Burton",6865,11.44,87.96,0,7.4,47.68
428605995,2014-9-30 12:24:00,Walk In,"	Rachel Dicke",6867,12.08,86.16,0,7.28,46.72
428605996,2014-9-30 12:24:00,Walk In,"	Rachel Dicke",6869,24.81,130.62,45,7.23,61.9
428605997,2014-9-26 18:48:00,Walk In,"	Kim Burton",6871,24.52,129.12,44,7.16,46.14
428605998,2014-9-26 18:48:00,Walk In,"	Kim Burton",6873,8.49,84.75,0,7.14,61.26
428605999,2014-9-26 18:48:00,Walk In,"	Rachel Dicke",6875,16.11,84.84,0,7.14,61.32
428606000,2014-9-26 18:48:00,Walk In,"	Rachel Dicke",6877,8.44,84.44,0,7.12,45.78
428606001,2014-9-26 18:48:00,Walk In,"	Rachel Dicke",6879,14.22,83.67,0,7.05,60.48
428606002,2014-8-9 8:38:00,Walk In,"	Kim Burton",6881,20.44,127.64,44,7.04,45.34
428606003,2014-8-9 8:38:00,Walk In,"	Rachel Dicke",6883,12.36,102.96,21,6.9,59.24
428606004,2014-8-9 8:38:00,Walk In,"	Kim Burton",6885,8.82,80.22,0,6.75,57.98
428606005,2014-8-9 8:38:00,Walk In,"	Kim Burton",6887,12.32,123.08,44,6.68,42.88
428606006,2014-8-9 8:38:00,Walk In,"	Rachel Dicke",6889,21.24,118.08,39,6.66,57.16
428606007,2014-8-8 20:38:00,Walk In,"	Kim Burton",6891,17.73,118.14,39,6.66,57.2
428606008,2014-8-8 20:38:00,Walk In,"	Kim Burton",6893,21.27,132.93,54,6.66,57.06
428606009,2014-8-8 20:38:00,Walk In,"	Rachel Dicke",6895,8.64,78.51,0,6.63,56.76
428606010,2014-8-8 20:38:00,Walk In,"	Rachel Dicke",6897,14.97,78.72,0,6.63,56.9
428606011,2014-8-8 20:38:00,Walk In,"	Kim Burton",6899,13.2,77.58,0,6.54,56.08
428606012,2014-8-4 17:28:00,Walk In,"	Kim Burton",6901,19.35,107.49,30,6.54,56.02
428606013,2014-8-4 17:28:00,Walk In,"	Kim Burton",6903,10.74,107.37,30,6.51,55.92
428606014,2014-8-4 17:28:00,Walk In,"	Rachel Dicke",6905,7.65,76.44,0,6.45,55.26
428606015,2014-8-4 17:28:00,Walk In,"	Kim Burton",6907,11.1,85.44,9,6.45,55.26
428606016,2014-8-21 16:48:00,Walk In,"	Kim Burton",6909,21.12,132,56,6.4,41.2
428606017,2014-8-21 16:48:00,Walk In,"	Kim Burton",6911,14.31,75.3,0,6.36,54.44
428606018,2014-8-21 16:48:00,Walk In,"	Kim Burton",6913,10.44,95.08,20,6.32,40.7
428606019,2014-8-21 16:48:00,Walk In,"	Kim Burton",6915,10.36,74,0,6.24,40.12
428606020,2014-8-21 16:48:00,Walk In,"	Rachel Dicke",6917,16.04,133.8,60,6.24,40.02
428606021,2014-8-12 14:46:00,Walk In,"	Kim Burton",6919,11,73.4,0,6.2,39.8
428606022,2014-8-12 14:46:00,Walk In,"	Kim Burton",6921,14.55,72.75,0,6.12,52.58
428606023,2014-8-12 14:46:00,Walk In,"	Rachel Dicke",6923,13.59,90.57,18,6.12,52.46
428606024,2014-8-12 14:46:00,Walk In,"	Rachel Dicke",6925,18.33,96.45,24,6.12,52.38
428606025,2014-8-12 14:46:00,Walk In,"	Rachel Dicke",6927,16.76,88.16,16,6.08,39.12
428606026,2014-8-10 18:48:00,Walk In,"	Rachel Dicke",6929,19.16,127.72,56,6.04,38.88
428606027,2014-8-10 18:48:00,Walk In,"	Rachel Dicke",6931,7.77,70.74,0,5.97,51.14
428606028,2014-8-10 18:48:00,Walk In,"	Rachel Dicke",6933,11.24,102.12,32,5.92,38.02
428606029,2014-8-10 18:48:00,Walk In,"	Rachel Dicke",6935,6.96,69.69,0,5.88,50.38
428606030,2014-8-10 18:48:00,Walk In,"	Rachel Dicke",6937,16.88,93.72,24,5.88,37.8
428606031,2014-7-31 22:34:00,Walk In,"	Rachel Dicke",6939,6.96,69.51,0,5.85,50.24
428606032,2014-7-31 22:34:00,Walk In,"	Rachel Dicke",6941,8.91,68.52,0,5.775,99.06
428606033,2014-7-31 22:34:00,Walk In,"	Kim Burton",6943,10.92,68.32,0,5.76,37.04
428606034,2014-7-31 22:34:00,Walk In,"	Kim Burton",6945,17.4,115.92,48,5.73,49.1
428606035,2014-7-31 22:34:00,Walk In,"	Kim Burton",6947,10.125,67.47,0,5.685,97.54
428606036,2014-7-31 1:30:00,Walk In,"	Rachel Dicke",6949,10.71,66.915,0,5.64,96.74
428606037,2014-7-31 1:30:00,Walk In,"	Rachel Dicke",6951,9.36,66.9,0,5.64,96.72
428606038,2014-7-31 1:30:00,Walk In,"	Kim Burton",6953,10.68,66.75,0,5.64,48.26
428606039,2014-7-31 1:30:00,Walk In,"	Rachel Dicke",6955,8.595,66.15,0,5.58,95.64
428606040,2014-7-31 1:30:00,Walk In,"	Rachel Dicke",6957,13.2,66,0,5.58,56.52
428606041,2014-7-3 18:20:00,Walk In,"	Rachel Dicke",6959,10.86,77.67,12,5.55,47.48
428606042,2014-7-3 18:20:00,Walk In,"	Rachel Dicke",6961,12.435,65.43,0,5.52,94.6
428606043,2014-7-3 18:20:00,Walk In,"	Rachel Dicke",6963,10.47,65.475,0,5.52,94.66
428606044,2014-7-3 18:20:00,Walk In,"	Rachel Dicke",6965,12.435,65.43,0,5.52,94.6
428606045,2014-7-3 18:20:00,Walk In,"	Rachel Dicke",6967,9.06,64.62,0,5.46,46.72
428606046,2014-7-14 8:26:00,Walk In,"	Rachel Dicke",6969,11.55,64.17,0,5.415,92.78
428606047,2014-7-14 8:26:00,Walk In,"	Kim Burton",6971,13.68,76,12,5.4,34.7
428606048,2014-7-14 8:26:00,Walk In,"	Rachel Dicke",6973,10.2,63.705,0,5.37,92.1
428606049,2014-7-14 8:26:00,Walk In,"	Kim Burton",6975,18.39,96.84,33,5.37,46.14
428606050,2014-7-14 8:26:00,Walk In,"	Kim Burton",6977,10.785,63.48,0,5.355,91.78
428606051,2014-6-28 13:40:00,Walk In,"	Rachel Dicke",6979,12.705,63.555,0,5.355,91.88
428606052,2014-6-28 13:40:00,Walk In,"	Kim Burton",6981,6.33,63.33,0,5.34,45.78
428606053,2014-6-28 13:40:00,Walk In,"	Rachel Dicke",6983,12.63,63.15,0,5.31,45.64
428606054,2014-6-28 13:40:00,Walk In,"	Rachel Dicke",6985,16.83,98.94,36,5.31,45.5
428606055,2014-6-28 13:40:00,Walk In,"	Rachel Dicke",6987,10.64,62.64,0,5.28,33.96
428606056,2014-6-19 19:32:00,Walk In,"	Rachel Dicke",6989,15.33,95.73,33,5.28,45.34
428606057,2014-6-19 19:32:00,Walk In,"	Rachel Dicke",6991,11.52,104.64,42,5.28,45.28
428606058,2014-6-19 19:32:00,Walk In,"	Rachel Dicke",6993,12.48,62.415,0,5.265,90.24
428606059,2014-6-19 19:32:00,Walk In,"	Rachel Dicke",6995,12.48,62.415,0,5.265,90.24
428606060,2014-6-19 19:32:00,Walk In,"	Kim Burton",6997,11.84,62.36,0,5.24,33.8
428606061,2014-6-18 6:56:00,Walk In,"	Kim Burton",6999,18,90.04,28,5.24,33.64
428606062,2014-6-18 6:56:00,Walk In,"	Kim Burton",7001,10.56,62.115,0,5.235,89.8
428606063,2014-6-18 6:56:00,Walk In,"	Rachel Dicke",7003,8.61,61.5,0,5.19,88.92
428606064,2014-6-18 6:56:00,Walk In,"	Kim Burton",7005,8.61,61.5,0,5.19,88.92
428606065,2014-6-18 6:56:00,Walk In,"	Kim Burton",7007,6,60,0,5.055,86.74
428606066,2014-6-14 0:18:00,Walk In,"	Rachel Dicke",7009,10.185,59.925,0,5.055,86.64
428606067,2014-6-14 0:18:00,Walk In,"	Rachel Dicke",7011,6,60,0,5.055,86.74
428606068,2014-6-14 0:18:00,Walk In,"	Kim Burton",7013,11.34,59.67,0,5.025,86.26
428606069,2014-6-14 0:18:00,Walk In,"	Rachel Dicke",7015,11.34,59.67,0,5.025,86.26
428606070,2014-6-11 4:32:00,Walk In,"	Rachel Dicke",7017,9.24,92.31,33,5.01,42.88
428606071,2014-6-11 4:32:00,Walk In,"	Rachel Dicke",7019,17.73,104.28,45,5.01,42.86
428606072,2014-6-11 4:32:00,Walk In,"	Kim Burton",7021,6.76,67.4,8,5,32.2
428606073,2014-6-11 4:32:00,Walk In,"	Rachel Dicke",7023,11.82,59.1,0,4.98,85.44
428606074,2014-6-11 4:32:00,Walk In,"	Kim Burton",7025,7.605,58.5,0,4.935,84.58
428606075,2014-6-11 17:32:00,Walk In,"	Kim Burton",7027,9.315,58.23,0,4.905,84.18
428606076,2014-6-11 17:32:00,Walk In,"	Rachel Dicke",7029,10.965,57.735,0,4.86,83.46
428606077,2014-6-11 17:32:00,Walk In,"	Kim Burton",7031,6.93,57.81,0,4.86,41.78
428606078,2014-6-11 17:32:00,Walk In,"	Rachel Dicke",7033,5.745,57.435,0,4.845,83.04
428606079,2014-6-11 17:32:00,Walk In,"	Rachel Dicke",7035,5.745,57.435,0,4.845,83.04
428606080,2014-6-1 10:44:00,Walk In,"	Kim Burton",7037,13.92,69.6,12,4.84,31.22
428606081,2014-6-1 10:44:00,Walk In,"	Kim Burton",7039,15.84,99,42,4.8,41.2
428606082,2014-6-1 10:44:00,Walk In,"	Rachel Dicke",7041,14.7,104.97,48,4.8,41.18
428606083,2014-6-1 10:44:00,Walk In,"	Kim Burton",7043,7.95,56.835,0,4.785,82.16
428606084,2014-6-1 10:44:00,Walk In,"	Rachel Dicke",7045,9.66,56.805,0,4.785,82.12
428606085,2014-5-5 19:04:00,Walk In,"	Kim Burton",7047,10.74,56.505,0,4.77,81.7
428606086,2014-5-5 19:04:00,Walk In,"	Kim Burton",7049,10.74,56.505,0,4.77,81.7
428606087,2014-5-5 19:04:00,Walk In,"	Kim Burton",7051,6.21,56.55,0,4.77,40.88
428606088,2014-5-5 19:04:00,Walk In,"	Rachel Dicke",7053,9.56,56.24,0,4.76,30.5
428606089,2014-5-5 19:04:00,Walk In,"	Kim Burton",7055,6.75,56.235,0,4.74,81.3
428606090,2014-3-29 10:24:00,Walk In,"	Kim Burton",7057,8.73,62.325,6,4.74,81.42
428606091,2014-3-29 10:24:00,Walk In,"	Kim Burton",7059,7.83,71.31,15,4.74,40.7
428606092,2014-3-29 10:24:00,Walk In,"	Rachel Dicke",7061,9.51,55.965,0,4.71,80.9
428606093,2014-3-29 10:24:00,Walk In,"	Rachel Dicke",7063,9.51,55.965,0,4.71,80.9
428606094,2014-2-26 10:52:00,Walk In,"	Kim Burton",7065,7.77,55.5,0,4.68,40.12
428606095,2014-2-26 10:52:00,Walk In,"	Kim Burton",7067,14.16,88.59,33,4.68,40.18
428606096,2014-2-26 10:52:00,Walk In,"	Kim Burton",7069,12.03,100.35,45,4.68,40.02
428606097,2014-2-26 10:52:00,Walk In,"	Rachel Dicke",7071,6.645,55.365,0,4.665,80.04
428606098,2014-2-26 10:52:00,Walk In,"	Rachel Dicke",7073,8.25,55.05,0,4.65,39.8
428606099,2014-12-13 0:58:00,Walk In,"	Rachel Dicke",7075,7.6,63.24,8,4.64,29.94
428606100,2014-12-13 0:58:00,Walk In,"	Kim Burton",7077,13.71,68.52,13.5,4.635,79.54
428606101,2014-12-13 0:58:00,Walk In,"	Rachel Dicke",7079,13.71,68.52,13.5,4.635,79.54
428606102,2014-12-13 0:58:00,Walk In,"	Rachel Dicke",7081,7.62,54.36,0,4.59,39.3
428606103,2014-12-13 0:58:00,Walk In,"	Rachel Dicke",7083,9.24,54.315,0,4.575,78.52
428606104,2014-12-12 8:18:00,Walk In,"	Kim Burton",7085,9.75,54.18,0,4.56,39.16
428606105,2014-12-12 8:18:00,Walk In,"	Rachel Dicke",7087,12.57,66.12,12,4.56,39.12
428606106,2014-12-12 8:18:00,Walk In,"	Kim Burton",7089,7.005,53.88,0,4.545,77.9
428606107,2014-12-12 8:18:00,Walk In,"	Rachel Dicke",7091,7.785,59.865,6,4.545,77.88
428606108,2014-12-12 8:18:00,Walk In,"	Rachel Dicke",7093,7.785,59.865,6,4.545,77.88
428606109,2014-11-26 13:54:00,Walk In,"	Kim Burton",7095,12.405,68.895,15,4.545,77.92
428606110,2014-11-26 13:54:00,Walk In,"	Rachel Dicke",7097,12.405,68.895,15,4.545,77.92
428606111,2014-11-26 13:54:00,Walk In,"	Rachel Dicke",7099,9.69,53.82,0,4.53,77.8
428606112,2014-11-26 13:54:00,Walk In,"	Rachel Dicke",7101,9.42,62.76,9,4.53,38.86
428606113,2014-11-26 13:54:00,Walk In,"	Rachel Dicke",7103,14.37,95.79,42,4.53,38.88
428606114,2014-11-22 21:20:00,Walk In,"	Kim Burton",7105,7.485,53.43,0,4.5,77.24
428606115,2014-11-22 21:20:00,Walk In,"	Rachel Dicke",7107,8.55,53.46,0,4.5,77.28
428606116,2014-11-22 21:20:00,Walk In,"	Kim Burton",7109,7.485,53.43,0,4.5,77.24
428606117,2014-11-22 21:20:00,Walk In,"	Kim Burton",7111,8.55,53.46,0,4.5,77.28
428606118,2014-11-22 21:20:00,Walk In,"	Kim Burton",7113,6.39,53.19,0,4.485,76.9
428606119,2014-10-15 12:46:00,Walk In,"	Rachel Dicke",7115,6.375,53.13,0,4.485,76.82
428606120,2014-10-15 12:46:00,Walk In,"	Kim Burton",7117,6.39,53.19,0,4.485,76.9
428606121,2014-10-15 12:46:00,Walk In,"	Rachel Dicke",7119,8.43,76.59,24,4.44,38.02
428606122,2014-10-15 12:46:00,Walk In,"	Rachel Dicke",7121,12.66,70.29,18,4.41,37.8
428606123,2014-10-15 12:46:00,Walk In,"	Rachel Dicke",7123,9.87,51.975,0,4.38,75.14
428606124,2013-9-27 19:40:00,Walk In,"	Rachel Dicke",7125,8.325,52.05,0,4.38,75.24
428606125,2013-9-27 19:40:00,Walk In,"	Kim Burton",7127,8.19,51.24,0,4.32,37.04
428606126,2013-9-27 19:40:00,Walk In,"	Rachel Dicke",7129,11.115,61.725,10.5,4.32,74.06
428606127,2013-9-27 19:40:00,Walk In,"	Rachel Dicke",7131,11.115,61.725,10.5,4.32,74.06
428606128,2013-9-27 19:40:00,Walk In,"	Rachel Dicke",7133,7.64,58.92,8,4.28,27.6
428606129,2013-9-26 17:44:00,Walk In,"	Rachel Dicke",7135,6.585,50.7,0,4.275,73.3
428606130,2013-9-26 17:44:00,Walk In,"	Kim Burton",7137,10.2,56.64,6,4.275,73.22
428606131,2013-9-26 17:44:00,Walk In,"	Rachel Dicke",7139,10.2,56.64,6,4.275,73.22
428606132,2013-9-26 17:44:00,Walk In,"	Kim Burton",7141,7.04,50.24,0,4.24,27.24
428606133,2013-9-26 17:44:00,Walk In,"	Kim Burton",7143,6,54.48,4,4.24,27.36
428606134,2013-9-17 16:08:00,Walk In,"	Kim Burton",7145,5.88,58.755,9,4.2,71.94
428606135,2013-9-17 16:08:00,Walk In,"	Kim Burton",7147,5.88,58.755,9,4.2,71.94
428606136,2013-9-17 16:08:00,Walk In,"	Kim Burton",7149,4.98,49.74,0,4.185,71.9
428606137,2013-9-17 16:08:00,Walk In,"	Rachel Dicke",7151,4.98,49.74,0,4.185,71.9
428606138,2013-9-17 16:08:00,Walk In,"	Rachel Dicke",7153,9.15,91.41,42,4.17,35.72
428606139,2013-9-17 11:40:00,Walk In,"	Rachel Dicke",7155,7.854,49.071,0,4.136,96.74
428606140,2013-9-17 11:40:00,Walk In,"	Rachel Dicke",7157,7.32,48.8,0,4.12,26.46
428606141,2013-9-17 11:40:00,Walk In,"	Rachel Dicke",7159,8.76,48.76,0,4.12,26.44
428606142,2013-9-17 11:40:00,Walk In,"	Kim Burton",7161,12.945,68.1,19.5,4.095,70.26
428606143,2013-9-17 11:40:00,Walk In,"	Kim Burton",7163,6.303,48.51,0,4.092,95.64
428606144,2013-9-10 18:34:00,Walk In,"	Kim Burton",7165,5.805,48.33,0,4.08,69.88
428606145,2013-9-10 18:34:00,Walk In,"	Rachel Dicke",7167,10.26,57,9,4.05,34.7
428606146,2013-9-10 18:34:00,Walk In,"	Rachel Dicke",7169,7.678,48.015,0,4.048,94.66
428606147,2013-9-10 18:34:00,Walk In,"	Rachel Dicke",7171,5.28,47.84,0,4.04,25.94
428606148,2013-9-10 18:34:00,Walk In,"	Kim Burton",7173,7.59,58.44,10.5,4.035,69.3
428606149,2013-8-7 16:06:00,Walk In,"	Kim Burton",7175,7.59,58.44,10.5,4.035,69.3
428606150,2013-8-7 16:06:00,Walk In,"	Kim Burton",7177,6.16,47.4,0,4,25.7
428606151,2013-8-7 16:06:00,Walk In,"	Rachel Dicke",7179,8.535,47.385,0,3.99,68.5
428606152,2013-8-7 16:06:00,Walk In,"	Rachel Dicke",7181,7.095,47.34,0,3.99,68.44
428606153,2013-8-15 18:20:00,Walk In,"	Rachel Dicke",7183,5.19,47.25,0,3.99,34.16
428606154,2013-8-15 18:20:00,Walk In,"	Rachel Dicke",7185,6.36,57.81,10.5,3.99,68.4
428606155,2013-8-15 18:20:00,Walk In,"	Rachel Dicke",7187,6.6,47.1,0,3.975,68.1
428606156,2013-8-15 18:20:00,Walk In,"	Rachel Dicke",7189,8.47,47.058,0,3.971,92.78
428606157,2013-8-15 18:20:00,Walk In,"	Kim Burton",7191,7.53,47.07,0,3.96,68.04
428606158,2013-8-15 17:42:00,Walk In,"	Kim Burton",7193,7.53,47.07,0,3.96,68.04
428606159,2013-8-15 17:42:00,Walk In,"	Rachel Dicke",7195,7.98,46.98,0,3.96,33.96
428606160,2013-8-15 17:42:00,Walk In,"	Kim Burton",7197,8.88,46.77,0,3.93,33.8
428606161,2013-8-15 17:42:00,Walk In,"	Rachel Dicke",7199,8.4,64.605,18,3.93,67.38
428606162,2013-8-15 17:42:00,Walk In,"	Rachel Dicke",7201,8.4,64.605,18,3.93,67.38
428606163,2013-7-27 18:48:00,Walk In,"	Rachel Dicke",7203,13.5,67.53,21,3.93,33.64
428606164,2013-7-27 18:48:00,Walk In,"	Rachel Dicke",7205,11.08,73.96,28,3.88,24.92
428606165,2013-7-27 18:48:00,Walk In,"	Rachel Dicke",7207,11.43,63.495,18,3.84,65.78
428606166,2013-7-27 18:48:00,Walk In,"	Kim Burton",7209,7.744,45.551,0,3.839,89.8
428606167,2013-7-27 18:48:00,Walk In,"	Kim Burton",7211,12.03,60.135,15,3.81,65.26
428606168,2013-7-14 19:48:00,Walk In,"	Rachel Dicke",7213,10.56,81.32,36,3.8,24.56
428606169,2013-7-14 19:48:00,Walk In,"	Kim Burton",7215,5.37,44.85,0,3.78,32.42
428606170,2013-7-14 19:48:00,Walk In,"	Rachel Dicke",7217,5.07,50.55,6,3.75,32.2
428606171,2013-7-14 19:48:00,Walk In,"	Kim Burton",7219,7.08,44.25,0,3.735,63.98
428606172,2013-7-14 19:48:00,Walk In,"	Rachel Dicke",7221,9.48,59.295,15,3.735,64.04
428606173,2013-6-11 16:46:00,Walk In,"	Kim Burton",7223,7.965,44.22,0,3.72,63.92
428606174,2013-6-11 16:46:00,Walk In,"	Kim Burton",7225,8.835,44.145,0,3.72,63.82
428606175,2013-6-11 16:46:00,Walk In,"	Rachel Dicke",7227,7.965,44.22,0,3.72,63.92
428606176,2013-6-11 16:46:00,Walk In,"	Kim Burton",7229,8.668,43.34,0,3.652,85.44
428606177,2013-5-22 20:30:00,Walk In,"	Rachel Dicke",7231,10.44,52.2,9,3.63,31.22
428606178,2013-5-22 20:30:00,Walk In,"	Kim Burton",7233,5.577,42.9,0,3.619,84.58
428606179,2013-5-22 20:30:00,Walk In,"	Kim Burton",7235,12.405,65.31,22.5,3.615,61.9
428606180,2013-5-22 20:30:00,Walk In,"	Rachel Dicke",7237,8.055,42.42,0,3.57,61.32
428606181,2013-5-22 20:30:00,Walk In,"	Rachel Dicke",7239,4.245,42.375,0,3.57,61.26
428606182,2013-3-5 18:48:00,Walk In,"	Rachel Dicke",7241,8.055,42.42,0,3.57,61.32
428606183,2013-3-5 18:48:00,Walk In,"	Rachel Dicke",7243,7.17,42.18,0,3.57,30.5
428606184,2013-3-5 18:48:00,Walk In,"	Rachel Dicke",7245,8.76,87.51,45,3.57,30.72
428606185,2013-3-5 18:48:00,Walk In,"	Rachel Dicke",7247,7.11,41.835,0,3.525,60.48
428606186,2013-3-5 18:48:00,Walk In,"	Kim Burton",7249,8.36,41.88,0,3.52,22.7
428606187,2013-1-5 10:58:00,Walk In,"	Rachel Dicke",7251,8.32,41.6,0,3.52,22.56
428606188,2013-1-5 10:58:00,Walk In,"	Rachel Dicke",7253,6.72,41.96,0,3.52,22.74
428606189,2013-1-5 10:58:00,Walk In,"	Kim Burton",7255,5.83,41.679,0,3.509,82.16
428606190,2013-1-5 10:58:00,Walk In,"	Rachel Dicke",7257,5.7,47.43,6,3.48,29.94
428606191,2013-1-5 10:58:00,Walk In,"	Rachel Dicke",7259,6.18,51.48,10.5,3.45,59.24
428606192,2013-12-22 20:08:00,Walk In,"	Rachel Dicke",7261,6.18,51.48,10.5,3.45,59.24
428606193,2013-12-22 20:08:00,Walk In,"	Kim Burton",7263,4.873,40.601,0,3.421,80.04
428606194,2013-12-22 20:08:00,Walk In,"	Kim Burton",7265,7.65,40.32,0,3.39,29.14
428606195,2013-12-22 20:08:00,Walk In,"	Kim Burton",7267,4.41,40.11,0,3.375,57.98
428606196,2013-12-22 20:08:00,Walk In,"	Rachel Dicke",7269,6.776,39.831,0,3.355,78.52
428606197,2013-1-2 11:54:00,Walk In,"	Rachel Dicke",7271,10.62,59.04,19.5,3.33,57.16
428606198,2013-1-2 11:54:00,Walk In,"	Rachel Dicke",7273,8.865,59.07,19.5,3.33,57.2
428606199,2013-1-2 11:54:00,Walk In,"	Kim Burton",7275,10.62,59.04,19.5,3.33,57.16
428606200,2013-1-2 11:54:00,Walk In,"	Rachel Dicke",7277,8.865,59.07,19.5,3.33,57.2
428606201,2013-11-28 18:48:00,Walk In,"	Rachel Dicke",7279,10.635,66.465,27,3.33,57.06
428606202,2013-11-28 18:48:00,Walk In,"	Kim Burton",7281,10.635,66.465,27,3.33,57.06
428606203,2013-11-28 18:48:00,Walk In,"	Rachel Dicke",7283,7.485,39.36,0,3.315,56.9
428606204,2013-11-28 18:48:00,Walk In,"	Rachel Dicke",7285,4.32,39.255,0,3.315,56.76
428606205,2013-11-28 18:48:00,Walk In,"	Rachel Dicke",7287,7.485,39.36,0,3.315,56.9
428606206,2013-11-10 13:18:00,Walk In,"	Rachel Dicke",7289,5.46,39,0,3.3,28.2
428606207,2013-11-10 13:18:00,Walk In,"	Rachel Dicke",7291,4.675,38.962,0,3.289,76.82
428606208,2013-11-10 13:18:00,Walk In,"	Rachel Dicke",7293,6.6,38.79,0,3.27,56.08
428606209,2013-11-10 13:18:00,Walk In,"	Kim Burton",7295,6.6,38.79,0,3.27,56.08
428606210,2013-11-10 13:18:00,Walk In,"	Kim Burton",7297,9.675,53.745,15,3.27,56.02
428606211,2013-10-10 23:04:00,Walk In,"	Rachel Dicke",7299,5.37,53.685,15,3.255,55.92
428606212,2013-10-10 23:04:00,Walk In,"	Kim Burton",7301,6.93,38.43,0,3.24,27.78
428606213,2013-10-10 23:04:00,Walk In,"	Rachel Dicke",7303,3.825,38.22,0,3.225,55.26
428606214,2013-10-10 23:04:00,Walk In,"	Rachel Dicke",7305,3.825,38.22,0,3.225,55.26
428606215,2013-10-10 23:04:00,Walk In,"	Kim Burton",7307,5.55,42.72,4.5,3.225,55.26
428606216,2013-10-10 13:48:00,Walk In,"	Rachel Dicke",7309,5.55,42.72,4.5,3.225,55.26
428606217,2013-10-10 13:48:00,Walk In,"	Rachel Dicke",7311,5.73,44.19,6,3.21,27.6
428606218,2013-10-10 13:48:00,Walk In,"	Rachel Dicke",7313,7.155,37.65,0,3.18,54.44
428606219,2013-10-10 13:48:00,Walk In,"	Rachel Dicke",7315,5.28,37.68,0,3.18,27.24
428606220,2013-10-10 13:48:00,Walk In,"	Rachel Dicke",7317,4.5,40.86,3,3.18,27.36
428606221,2012-9-30 20:32:00,Walk In,"	Kim Burton",7319,5.49,36.6,0,3.09,26.46
428606222,2012-9-30 20:32:00,Walk In,"	Kim Burton",7321,6.57,36.57,0,3.09,26.44
428606223,2012-9-30 20:32:00,Walk In,"	Kim Burton",7323,4.76,36.52,0,3.08,19.8
428606224,2012-9-30 20:32:00,Walk In,"	Rachel Dicke",7325,4.752,36.544,0,3.08,99.06
428606225,2012-9-30 20:32:00,Walk In,"	Rachel Dicke",7327,4.752,36.544,0,3.08,99.06
428606226,2012-9-25 4:00:00,Walk In,"	Kim Burton",7329,5.8,52.68,16,3.08,19.88
428606227,2012-9-25 4:00:00,Walk In,"	Kim Burton",7331,7.275,36.375,0,3.06,52.58
428606228,2012-9-25 4:00:00,Walk In,"	Rachel Dicke",7333,6.795,45.285,9,3.06,52.46
